feature_id	title	type	status	priority	owner	subsystem_ids	component_ids	description	acceptance_criteria	non_goals	risk	level_of_effort	story_points	target_release	rfc_ids	adr_ids	source_uri	source_lines	created_at	updated_at	tags
FEAT-D119	Business Constraints	Feature	Proposed		Product Team	SUB-5-DESIGN-PRINCI	COMP-5-design-principles-|COMP-5-technical-constrai|COMP-1-core-business-goal	"- **Leantime Source of Truth**: Human PM data authoritative, other systems sync to it
- **Development Velocity**: Must improve, not hinder developer productivity
- **Context Preservation**: Session state maintained across interruptions and client switches
- **Incremental Value**: Each implementation phase must deliver standalone benefits"					0				docs/04-explanation/sequential-thinking-input.md	1-5	2025-10-02T03:01:45.671471	2025-10-02T03:01:45.671472	
FEAT-249C	Security Constraints	Feature	Proposed		Product Team	SUB-5-DESIGN-PRINCI	COMP-4-metamcp-security-a|COMP-expert-security-insi|COMP-security-compliance	"- **Role-Based Access**: Tools and data scoped by development role
- **Multi-Tenant Safe**: Git worktree isolation prevents agent conflicts
- **Audit Trail**: Decision lineage and change tracking for compliance
- **Secrets Management**: API keys and credentials properly secured"					0				docs/04-explanation/sequential-thinking-input.md	1-5	2025-10-02T03:01:45.671676	2025-10-02T03:01:45.671677	api
FEAT-D931	Namespace strategy for multi-agent safety	Feature	Proposed		Product Team	SUB-FOR-TWO-PLANE-A|SUB-3-MULTI-AGENT-P	COMP-login-with-username-|COMP-resolution-for-leant|COMP-multi-model-api-keys	"create_worktree_namespace() {
    WORKTREE_ID=$1

    # Git isolation
    git worktree add .worktrees/$WORKTREE_ID feature-$WORKTREE_ID

    # Datastore namespacing
    export MILVUS_COLLECTION_PREFIX=""${WORKTREE_ID}_""
    export NEO4J_DATABASE=""${WORKTREE_ID}_graph""
    export REDIS_KEY_PREFIX=""cache:${WORKTREE_ID}:""
    export LEANTIME_EXTERNAL_ID_PREFIX=""${WORKTREE_ID}_""

    # Port isolation
    BASE_PORT=$((4000 + $(echo $WORKTREE_ID | md5sum | head -c 2)))
    export METAMCP_PORT=$BASE_POR"					0				docs/04-explanation/sequential-thinking-input.md	1-18	2025-10-02T03:01:45.674787	2025-10-02T03:01:45.674789	
FEAT-7F9D	Optimization Research (Enhancement)	Feature	Proposed		Product Team	SUB-12-EXA-WEB-SEAR|SUB-2-EXA-RESEARCH-	COMP-adhd-optimization-ap|COMP-batch-processing-opt|COMP-phase-2-research-ana	"6. **Task-Orchestrator Customization**
   - Template engineering for ADHD workflows
   - Multi-agent collision prevention validation
   - Integration patterns with external PM systems

7. **Leantime API Integration Patterns**
   - Bidirectional sync reliability mechanisms
   - ADHD feature exposure through API
   - Webhook integration architecture"					0				docs/04-explanation/sequential-thinking-input.md	1-10	2025-10-02T03:01:45.676396	2025-10-02T03:01:45.676397	api|architecture
FEAT-CA82	Chat-triggered workflows in Zed editor	Feature	Proposed		Product Team	SUB-DATA-ORGANIZATI|SUB-FILE-2-RESEARCH	COMP-1-api-not-enabled-in|COMP-after-enabling-api-i|COMP-in-leantime-settings	"zed_chat_triggers:
  ""/dopemux research <topic>"":
    agent: ""researcher""
    workspace: ""researcher""
    context: ""current_file + selection""

  ""/dopemux implement <feature>"":
    agent: ""engineer""
    workspace: ""engineer""
    context: ""current_file + related_files""

  ""/dopemux review"":
    agent: ""validator""
    workspace: ""validator""
    context: ""git_diff + test_files""

  ""/dopemux document"":
    agent: ""docs_writer""
    workspace: ""docs_writer""
    context: ""api_definitions + existing_doc"					0				docs/04-explanation/sequential-thinking-input.md	1-22	2025-10-02T03:01:45.677805	2025-10-02T03:01:45.677806	
FEAT-2375	🔄 SEQUENTIAL REASONING WORKFLOW	Feature	Proposed		Product Team	SUB-ADVANCED-WORKFL	COMP-alternative-approach|COMP-development-workflow|COMP-test-prd-to-tasks-wo	"**Suggested Reasoning Stages**:
1. **Goal Clarification** - Validate objectives and success criteria
2. **Component Inventory** - Catalog all systems, tools, constraints
3. **Integration Planning** - Design connection patterns and data flows
4. **Risk Assessment** - Identify failure modes and mitigation strategies
5. **Implementation Sequencing** - Optimize build order for incremental value
6. **Validation Framework** - Define testing and success measurement
7. **Deployment Strategy** - Producti"	"2. **Component Inventory** - Catalog all systems, tools, constraints
3. **Integration Planning** - Design connection patterns and data flows
4. **Risk Assessment** - Identify failure modes and mitigation strategies
5. **Implementation Sequencing** - Optimize build order for incremental value
6. **Validation Framework** - Define testing and success measurement
7. **Deployment Strategy** - Production readiness and monitoring"				0				docs/04-explanation/sequential-thinking-input.md	1-25	2025-10-02T03:01:45.678760	2025-10-02T03:01:45.678761	testing|performance|security|architecture
FEAT-509D	Acceptance Criteria	Feature	Proposed		Product Team		COMP-acceptance-criteria|COMP-phase-1-completion-c|COMP-success-criteria	"Given high-contrast mode enabled
When reviewing PM sync diffs
Then additions/deletions meet contrast guidelines and have ARIA annotations."	"Given high-contrast mode enabled
When reviewing PM sync diffs
Then additions/deletions meet contrast guidelines and have ARIA annotations."				0				docs/04-explanation/05-a11y-diffs.md	1-4	2025-10-02T03:01:45.679559	2025-10-02T03:01:45.679560	
FEAT-123A	Acceptance Criteria	Feature	Proposed		Product Team		COMP-acceptance-criteria|COMP-phase-1-completion-c|COMP-success-criteria	"Given a screen reader
When I navigate panes and dialogs
Then focus order is logical and roles/labels are announced."	"Given a screen reader
When I navigate panes and dialogs
Then focus order is logical and roles/labels are announced."				0				docs/04-explanation/05-a11y-screen-reader.md	1-4	2025-10-02T03:01:45.679894	2025-10-02T03:01:45.679896	
FEAT-94F1	ADR: Local-first core and sandboxed commands	Capability	Proposed		Product Team	SUB-2-SERVICE-LOOKU|SUB-CORE-PLATFORM	COMP-4-metamcp-security-a|COMP-5-claude-code-deskto|COMP-7-leantime-api-and-w	"Status: Accepted
Date: 2025-09-17

Decision
- Dopemux operates local-first by default; commands execute in a sandbox with least-privilege and explicit elevation for risky actions.

Context
- Users need privacy, offline capability, and safety. Many actions touch local files and tools.

Options
- Cloud-first orchestration; Hybrid; Local-first with sandbox (chosen).

Consequences
- Better privacy and responsiveness; requires clear elevation UX and audit trails; increased complexity for permission m"					0				docs/04-explanation/adr-011-local-first-data.md	1-21	2025-10-02T03:01:45.689039	2025-10-02T03:01:45.689040	security|architecture
FEAT-528A	Acceptance Criteria	Feature	Proposed		Product Team		COMP-acceptance-criteria|COMP-phase-1-completion-c|COMP-success-criteria	"Given a plugin package
When I run conformance tests
Then results show API adherence and permission boundaries."	"Given a plugin package
When I run conformance tests
Then results show API adherence and permission boundaries."				0				docs/04-explanation/07-plugin-testing.md	1-4	2025-10-02T03:01:45.689762	2025-10-02T03:01:45.689763	api
FEAT-5EF1	Acceptance Criteria	Feature	Proposed		Product Team		COMP-acceptance-criteria|COMP-phase-1-completion-c|COMP-success-criteria	"Given budget caps configured
When indexing runs
Then utilization stays within caps and cost per 1k tokens is reported."	"Given budget caps configured
When indexing runs
Then utilization stays within caps and cost per 1k tokens is reported."				0				docs/04-explanation/07-perf-cost-indexing.md	1-4	2025-10-02T03:01:45.690038	2025-10-02T03:01:45.690039	
FEAT-E269	Epics Index	Feature	Proposed		Product Team			"- A — Orchestration & Lanes → docs/backlog/stories/A-orchestration_lanes/
- B — Memory & RAG → docs/backlog/stories/B-memory_rag/
- C — PM Roundtrip → docs/backlog/stories/C-pm_roundtrip/
- D — TUI & ADHD → docs/backlog/stories/D-tui_adhd/
- E — Safety & Guardrails → docs/backlog/stories/E-safety_guardrails/
- F — Observability & Costs → docs/backlog/stories/F-observability_costs/
- G — Interfaces & Data → docs/backlog/stories/G-interfaces_data/
- H — Extensibility → docs/backlog/stories/H-exten"					0				docs/04-explanation/backlog/epics/readme.md	1-13	2025-10-02T03:01:45.690419	2025-10-02T03:01:45.690420	
FEAT-90A1	🔬 **Development Workflows**	Feature	Proposed		Product Team		COMP-development-environm	"- **Feature Development** → `dev` instance for experimental work
- **Testing & QA** → `staging` instance for validation
- **Production Deployment** → `prod` instance for live releases
- **Session continuity maintained across all environments**"					0				docs/04-explanation/features/multi-instance-mcp.md	1-5	2025-10-02T03:01:45.691977	2025-10-02T03:01:45.691978	testing
FEAT-F5C0	🧪 **Experimentation**	Feature	Proposed		Product Team			"- **A/B Testing** → Multiple instances with different configurations
- **Version Comparison** → Run different Dopemux versions simultaneously
- **Feature Flagging** → Enable features per instance"					0				docs/04-explanation/features/multi-instance-mcp.md	1-4	2025-10-02T03:01:45.692214	2025-10-02T03:01:45.692215	testing
FEAT-7C4D	🧠 ADHD Optimizations Feature Hub	Feature	Proposed		Product Team		COMP-adhd-optimization-ap|COMP-adhd-systems-compone|COMP-enable-adhd-optimiza	**Central hub for all ADHD-focused features, accommodations, and neurodivergent developer support in DOPEMUX.**					0				docs/04-explanation/features/adhd-optimizations.md	1-3	2025-10-02T03:01:45.694809	2025-10-02T03:01:45.694810	
FEAT-4998	💬 Getting Help	Feature	Proposed		Product Team		COMP-getting-started-tuto|COMP-getting-started	"- **Issues**: Report ADHD feature bugs or requests
- **Discussions**: Share ADHD optimization strategies
- **Documentation**: Improve ADHD-related docs
- **Testing**: Participate in neurodivergent user testing"					0				docs/04-explanation/features/adhd-optimizations.md	1-5	2025-10-02T03:01:45.699902	2025-10-02T03:01:45.699904	testing
FEAT-A09A	📈 Metrics & Feedback	Feature	Proposed		Product Team	SUB-3-1-CONSTRUCTIV|SUB-12-EXA-WEB-SEAR	COMP-security-compliance|COMP-week-3-ux-enhancemen|COMP-3-system-scope-conte	"- User satisfaction scores for ADHD accommodations
- Attention state classification accuracy
- Context restoration performance
- Task completion rates with ADHD features

---

**🧠 DOPEMUX is built for ADHD developers** - every feature designed with neurodivergent cognitive patterns in mind.

*Making development accessible, one focused session at a time.*"					0				docs/04-explanation/features/adhd-optimizations.md	1-10	2025-10-02T03:01:45.700363	2025-10-02T03:01:45.700364	performance
FEAT-0E36	ADHD Finishing Helpers Feature Specification	Feature	Proposed		Product Team		COMP-adhd-optimization-ap|COMP-adhd-systems-compone|COMP-enable-adhd-optimiza	"**Status**: Implementation Ready
**Priority**: High - Addresses core ADHD development challenges"					0				docs/04-explanation/features/adhd-finishing-helpers.md	1-4	2025-10-02T03:01:45.705169	2025-10-02T03:01:45.705170	
FEAT-BCF0	1. In-Progress Work Tracking	Feature	Proposed		Product Team	SUB-1-AGENT-ORCHEST	COMP-1-adhd-first-api-des|COMP-1-api-not-enabled-in|COMP-1-flow-state-preserv	"**Core Functionality**:
- Dynamic list of in-progress work items with completion status
- Shown automatically on Claude startup
- Available via slash command: `/work status`, `/work add`, `/work update`, `/work complete`
- Manual management: add, update, remove, mark complete

**ADHD Accommodations**:
- **Persistent across interruptions**: Survives session switches, container restarts, system reboots
- **Zero cognitive load**: Automatically appears when needed, no need to remember to check
- **V"					0				docs/04-explanation/features/adhd-finishing-helpers.md	1-54	2025-10-02T03:01:45.706367	2025-10-02T03:01:45.706368	api|security|architecture
FEAT-8707	2. Completion Detection Engine	Feature	Proposed		Product Team	SUB-SENSITIVE-CONTE|SUB-2-EXA-RESEARCH-	COMP-sensitive-content-de|COMP-context-switch-detec|COMP-2-sc-implement	"**Automatic Detection Signals**:
- **Git State Analysis**:
  - Clean working directory (no uncommitted changes)
  - Feature branch ready for merge (all commits pushed)
  - Pull request approved and passing checks
  - No merge conflicts detected

- **Code Quality Signals**:
  - All tests passing (>90% pass rate)
  - Linting rules satisfied
  - Type checking clean
  - Code coverage meets thresholds

- **Documentation Signals**:
  - README updated with new functionality
  - Function/class docstring"					0				docs/04-explanation/features/adhd-finishing-helpers.md	1-50	2025-10-02T03:01:45.708094	2025-10-02T03:01:45.708095	testing|api
FEAT-671D	3. ADHD-Optimized Visual System	Feature	Proposed		Product Team	SUB-3-AI-POWERED-TO|SUB-ENHANCED-ROLE-S	COMP-3-voyage-rerank-2-5-|COMP-3-api-version-mismat|COMP-system-boundary	"**Progressive Intensity Design**:
- **0-60%**: Minimal visibility, gentle progress indication
- **60-80%**: Active awareness with gentle encouragement
- **80-95%**: Clear ""almost done"" signals with specific next steps
- **95-99%**: Urgent focus with ""final push"" motivation
- **100%**: Celebration and dopamine reward system

**Visual Language**:
```
Completion States:
[░░░░░░░░░░] 0-60%   🟢 ""Making progress...""
[███░░░░░░░] 60-80%  🟡 ""Getting there! 65% complete""
[███████░░░] 80-95%  🟠 ""Almost th"					0				docs/04-explanation/features/adhd-finishing-helpers.md	1-24	2025-10-02T03:01:45.709428	2025-10-02T03:01:45.709429	architecture
FEAT-6DF6	4. Celebration and Reward System	Feature	Proposed		Product Team	SUB-2-SERVICE-LOOKU|SUB-ENHANCED-ROLE-S	COMP-4-metamcp-security-a|COMP-5-claude-code-deskto|COMP-7-leantime-api-and-w	"**Dopamine Reinforcement Design**:
- **Milestone Celebrations**: Special recognition at 80%, 90%, 95%, 100%
- **ASCII Art Rewards**: Visual celebration displays for major completions
- **Achievement Logging**: Permanent record of completed projects
- **Progress Streaks**: Recognition for sustained completion momentum
- **Personalized Messages**: Encouraging feedback based on completion patterns

**Celebration Examples**:
```
🎉 MILESTONE ACHIEVED! 🎉
╔═══════════════════════════════════════╗
║    "					0				docs/04-explanation/features/adhd-finishing-helpers.md	1-25	2025-10-02T03:01:45.710016	2025-10-02T03:01:45.710017	api|architecture
FEAT-D397	Extend existing SessionMetrics class	Feature	Proposed		Product Team	SUB-QUERY-EXISTING-	COMP-with-existing-system|COMP-existing-edge-types-|COMP-agent-base-class	"@dataclass
class CompletionMetrics:
    active_work_items: Dict[str, WorkItem] = field(default_factory=dict)
    completion_history: List[CompletedWork] = field(default_factory=list)
    completion_streaks: int = 0
    time_at_80_percent: Dict[str, datetime] = field(default_factory=dict)
    time_at_95_percent: Dict[str, datetime] = field(default_factory=dict)
    celebration_preferences: Dict[str, Any] = field(default_factory=dict)
```"					0				docs/04-explanation/features/adhd-finishing-helpers.md	1-10	2025-10-02T03:01:45.710833	2025-10-02T03:01:45.710834	
FEAT-32FB	Overview	Feature	Proposed		Product Team	SUB-OVERVIEW	COMP-api-overview|COMP-architecture-overvie|COMP-overview	The Work Effort Tracking feature addresses a core ADHD challenge: the tendency to start multiple projects but struggle with completion, leading to half-finished systems, duplicated efforts, and cognitive overwhelm from unfinished work.					0				docs/04-explanation/features/work-effort-tracking.md	1-3	2025-10-02T03:01:45.712182	2025-10-02T03:01:45.712183	
FEAT-A374	1. Work Effort Registry	Feature	Proposed		Product Team	SUB-1-AGENT-ORCHEST	COMP-1-adhd-first-api-des|COMP-1-api-not-enabled-in|COMP-1-flow-state-preserv	"- **Purpose**: Track all active development efforts with metadata
- **Data Tracked**:
  - Project/feature name and description
  - Time invested (automatic tracking)
  - Completion percentage estimation
  - Last activity timestamp
  - Key files and components involved
  - Blockers or next steps identified"					0				docs/04-explanation/features/work-effort-tracking.md	1-9	2025-10-02T03:01:45.712583	2025-10-02T03:01:45.712584	
FEAT-DF9A	4. Effort Investment Awareness	Feature	Proposed		Product Team	SUB-4-KEY-ALGORITHM|SUB-4-CONPORT-GRAPH	COMP-4-metamcp-security-a|COMP-4-zero-effort-captur|COMP-4-context7-documenta	"- **Investment Tracking**: Track time, commits, and cognitive load per effort
- **Sunk Cost Awareness**: ""You've already built 70% of this feature""
- **Completion ROI**: Show value of finishing vs. starting new work"					0				docs/04-explanation/features/work-effort-tracking.md	1-4	2025-10-02T03:01:45.712960	2025-10-02T03:01:45.712961	
FEAT-2A51	Privacy & Control	Capability	Proposed		Product Team	SUB-12-EXA-WEB-SEAR|SUB-SECTION-3-CONTE	COMP-security-compliance|COMP-week-3-ux-enhancemen|COMP-3-system-scope-conte	"- User control over tracking granularity
- Opt-out capability for specific projects
- Clear data ownership and portability"					0				docs/04-explanation/features/work-effort-tracking.md	1-4	2025-10-02T03:01:45.713698	2025-10-02T03:01:45.713699	
FEAT-E538	Future Enhancements	Feature	Proposed		Product Team	SUB-FUTURE-ENHANCEM	COMP-future-enhancement-r|COMP-architecture-pattern|COMP-near-term-enhancemen	"- Machine learning for completion time prediction
- Integration with external task management systems
- Team collaboration features for shared efforts
- Analytics for personal productivity patterns

---

**Status**: Concept documented for future implementation
**Priority**: High - Core ADHD accommodation feature
**Dependencies**: Context Manager, Attention Monitor, Session Management"					0				docs/04-explanation/features/work-effort-tracking.md	1-11	2025-10-02T03:01:45.714073	2025-10-02T03:01:45.714074	
FEAT-9C58	ADHD-Optimized Layout Management	Feature	Proposed		Product Team	SUB-MEMORY-SYSTEM-I|SUB-UNIFIED-CONTEXT	COMP-management-interface|COMP-attention-management|COMP-consent-management	"```yaml
layout_optimization:
  adaptive_layouts:
    simplified_layout:
      trigger: ""cognitive_load > 0.8 OR attention_state == 'scattered'""
      configuration:
        panes: 2  # Reduce visual complexity
        sidebar_width: ""25%""
        main_content: ""75%""
        status_bar: ""minimal""
        distractions: ""hidden""

    focus_optimized_layout:
      trigger: ""attention_state == 'hyperfocus'""
      configuration:
        panes: 1  # Maximize focus area
        sidebar: ""hidden""
       "					0				docs/04-explanation/architecture/terminal-ide-architecture.md	1-43	2025-10-02T03:01:45.721276	2025-10-02T03:01:45.721277	
FEAT-EC9C	Micro Editor Integration	Feature	Proposed		Product Team	SUB-LEANTIME-S-TECH|SUB-MCP-INTEGRATION	COMP-5-claude-code-deskto|COMP-7-leantime-api-and-w|COMP-analytics-integratio	"**Micro** provides the familiar, modern editing experience within Dopemux's terminal IDE, with extensive ADHD accommodations.

```rust
pub struct MicroEditorIntegration {
    micro_process: Option<Child>,
    editor_config: MicroConfig,
    adhd_adaptations: ADHDEditorAdaptations,
    syntax_highlighter: SyntaxHighlighter,
}

impl MicroEditorIntegration {
    pub async fn new(adhd_profile: &ADHDProfile) -> Self {
        let editor_config = MicroConfig {
            // ADHD-optimized defaults
  "					0				docs/04-explanation/architecture/terminal-ide-architecture.md	1-127	2025-10-02T03:01:45.723099	2025-10-02T03:01:45.723100	
FEAT-804A	Yazi File Manager Integration	Feature	Proposed		Product Team	SUB-2-UNIX-SOCKET-M|SUB-LEANTIME-S-TECH	COMP-5-claude-code-deskto|COMP-7-leantime-api-and-w|COMP-analytics-integratio	"**Yazi** provides async file management with image preview support and ADHD-optimized navigation patterns.

```rust
pub struct YaziFileManager {
    yazi_instance: YaziInstance,
    preview_manager: PreviewManager,
    navigation_history: NavigationHistory,
    cognitive_optimizer: FileNavCognitiveOptimizer,
}

impl YaziFileManager {
    pub async fn new(adhd_profile: &ADHDProfile) -> Self {
        let cognitive_optimizer = FileNavCognitiveOptimizer {
            // Reduce cognitive load in fil"					0				docs/04-explanation/architecture/terminal-ide-architecture.md	1-132	2025-10-02T03:01:45.726449	2025-10-02T03:01:45.726453	
FEAT-F46B	Lazygit Integration	Feature	Proposed		Product Team	SUB-LEANTIME-S-TECH|SUB-MCP-INTEGRATION	COMP-5-claude-code-deskto|COMP-7-leantime-api-and-w|COMP-analytics-integratio	"**Lazygit** provides comprehensive git workflow management with ADHD-accommodated interaction patterns.

```rust
pub struct LazygitIntegration {
    lazygit_process: Option<Child>,
    git_config: GitWorkflowConfig,
    adhd_adaptations: ADHDGitAdaptations,
    workflow_tracker: GitWorkflowTracker,
}

impl LazygitIntegration {
    pub async fn new(adhd_profile: &ADHDProfile) -> Self {
        let adhd_adaptations = ADHDGitAdaptations {
            // Simplify complex git operations
            g"					0				docs/04-explanation/architecture/terminal-ide-architecture.md	1-219	2025-10-02T03:01:45.733273	2025-10-02T03:01:45.733275	
FEAT-4572	Monitoring and Review:	Capability	Proposed		Product Team	SUB-2-SERVICE-LOOKU|SUB-EVENT-DRIVEN-PA	COMP-4-metamcp-security-a|COMP-5-claude-code-deskto|COMP-7-leantime-api-and-w	"- **Performance Monitoring**: Memory operation latency and success rates
- **Cost Tracking**: Monthly usage and pricing optimization
- **User Feedback**: Memory effectiveness and cognitive load impact
- **Technology Assessment**: Annual review of memory system alternatives

---

**ADR Status**: Accepted and Implementation Ready
**Review Date**: 2025-12-17 (Quarterly Review)
**Implementation Priority**: High - Core Platform Capability"					0				docs/04-explanation/architecture/adr-005-memory-architecture.md	1-10	2025-10-02T03:01:45.748113	2025-10-02T03:01:45.748114	performance|architecture
FEAT-C318	ADHD Adaptation Pipeline	Feature	Proposed		Product Team		COMP-adhd-optimization-ap|COMP-adhd-systems-compone|COMP-enable-adhd-optimiza	"```
Real-time Input ─────────────┐
                             │
┌─Keystroke Events───┐        │
│ ├─Rate (keys/min)  │        │
│ ├─Rhythm           │        ▼
│ └─Consistency      │ ┌─────────────────┐
└────────────────────┘ │  Attention      │
                       │  Classification │
┌─Error Patterns────┐  │     Engine      │
│ ├─Frequency (/min) │  │                 │
│ ├─Correction Time  │  │ ┌─────────────┐ │
│ └─Types (syntax/   │  │ │Feature      │ │
│   logic/typos)     │  │ │Extract"					0				docs/04-explanation/architecture/architecture.md	1-52	2025-10-02T03:01:45.754895	2025-10-02T03:01:45.754897	
FEAT-5E4B	**Personal Data Lake Structure**	Feature	Proposed		Product Team	SUB-DATA-ORGANIZATI|SUB-PERSONAL-DATA-L	COMP-data-flow-direction|COMP-data-security-500-59|COMP-data-flow-architectu	"```
/data_lakes/{user_id}/
├── communication/
│   ├── chat_logs/                      # Discord, Slack, other chat platforms
│   ├── email_archive/                  # Email conversations and analysis
│   ├── social_media/                   # Twitter, LinkedIn, other social content
│   └── meeting_transcripts/            # Video call transcripts and notes
├── productivity/
│   ├── calendar_data/                  # Meeting history and patterns
│   ├── task_management/                # Todo lists, "					0				docs/04-explanation/architecture/dopemux-memory-architecture.md	1-29	2025-10-02T03:01:45.763364	2025-10-02T03:01:45.763366	
FEAT-5056	2.1 Technical Constraints	Feature	Proposed		Product Team	SUB-LEANTIME-S-TECH|SUB-5-DESIGN-PRINCI	COMP-technical-performanc|COMP-comprehensive-techni|COMP-technical-investigat	"| Constraint | Background |
|------------|------------|
| **Claude-flow Integration** | Must maintain Claude-flow as primary orchestrator; MetaMCP wraps/coordinates |
| **MCP Protocol Compatibility** | Use standard MCP transports (stdio/HTTP) for portability |
| **Docker Infrastructure** | Leverage existing `/docker/mcp-servers/` without major rewrites |
| **ADHD Accommodations** | Preserve all existing ADHD features: context preservation, gentle time awareness |"					0				docs/04-explanation/architecture/metamcp-context-lean-toolsets.md	1-8	2025-10-02T03:01:45.766969	2025-10-02T03:01:45.766971	
FEAT-CD9E	2.2 Organizational Constraints	Feature	Proposed		Product Team	SUB-5-DESIGN-PRINCI	COMP-2-2-integration-arch|COMP-2-2-mcp-server-depen|COMP-5-design-principles-	"| Constraint | Impact |
|------------|--------|
| **Gradual Rollout** | Must support feature-flag deployment starting with low-risk roles |
| **Zero Downtime** | Cannot disrupt existing user workflows during deployment |
| **Team Expertise** | Implementation must consider current team Python/Docker knowledge |"					0				docs/04-explanation/architecture/metamcp-context-lean-toolsets.md	1-7	2025-10-02T03:01:45.767464	2025-10-02T03:01:45.767466	
FEAT-00FB	Message Types (Research-Validated)	Feature	Proposed		Product Team		COMP-document-types-creat|COMP-error-message-patter|COMP-new-node-types-13-ad	"- **task.plan**: Task breakdown and acceptance criteria
- **task.handoff**: Agent-to-agent context transfer
- **research.findings**: Curated research results with sources
- **code.diff**: Implementation changes with rationale
- **code.review**: Quality assessment with specific feedback
- **test.report**: Coverage and validation results
- **decision.log**: Architectural decisions with ADR format
- **alert**: Priority notifications and error conditions"	"- **task.handoff**: Agent-to-agent context transfer
- **research.findings**: Curated research results with sources
- **code.diff**: Implementation changes with rationale
- **code.review**: Quality assessment with specific feedback
- **test.report**: Coverage and validation results
- **decision.log**: Architectural decisions with ADR format
- **alert**: Priority notifications and error conditions"				0				docs/04-explanation/architecture/dopemux-technical-architecture-v3.md	1-9	2025-10-02T03:01:45.795856	2025-10-02T03:01:45.795858	testing
FEAT-6774	Level 2: Session Memory	Feature	Proposed		Product Team	SUB-PROJECT-MEMORY-|SUB-TIER-2-SPECIALI	COMP-login-with-username-|COMP-priority-2-test-api-|COMP-validated-memory-est	"```yaml
session_memory_system:
  session_scope: ""Single development session (2-8 hours)""

  session_context_tracking:
    active_tasks:
      current_objective: ""Primary goal for this session""
      progress_state: ""Current progress on objective""
      next_actions: ""Identified next steps""
      decision_points: ""Key decisions and their rationale""

    cognitive_state_history:
      attention_patterns: ""Attention state transitions during session""
      energy_levels: ""Cognitive energy expenditur"					0				docs/04-explanation/architecture/multi-level-memory-architecture.md	1-41	2025-10-02T03:01:45.801442	2025-10-02T03:01:45.801443	
FEAT-DC8A	Level 4: Long-Term Organizational Memory	Feature	Proposed		Product Team	SUB-PROJECT-MEMORY-|SUB-MEMORY-SYSTEM-I	COMP-validated-memory-est|COMP-working-memory-offlo|COMP-personal-memory-requ	"```yaml
organizational_memory:
  scope: ""Cross-project, team-wide knowledge accumulation""

  knowledge_domains:
    architectural_patterns:
      successful_patterns: ""Proven architectural approaches and their contexts""
      anti_patterns: ""Failed approaches and lessons learned""
      decision_rationales: ""Why certain architectural decisions were made""
      evolution_history: ""How architectures evolved over time""

    development_practices:
      effective_workflows: ""Workflows that worked wel"					0				docs/04-explanation/architecture/multi-level-memory-architecture.md	1-40	2025-10-02T03:01:45.803383	2025-10-02T03:01:45.803384	testing|performance
FEAT-AC72	Dynamic Context Assembly	Capability	Proposed		Product Team	SUB-SECTION-3-CONTE|SUB-MCP-INTEGRATION	COMP-3-system-scope-conte|COMP-context|COMP-context-retrieval-15	"```yaml
context_assembly_system:
  context_layers:
    immediate_context:
      scope: ""Current task and immediate dependencies""
      content: ""Active files, functions, variables, immediate goals""
      refresh_rate: ""Real-time""
      cognitive_load: ""Minimal - always available""

    task_context:
      scope: ""Current task cluster and related work""
      content: ""Related files, previous decisions, task history""
      refresh_rate: ""On task switch""
      cognitive_load: ""Low - available on dem"					0				docs/04-explanation/architecture/multi-level-memory-architecture.md	1-44	2025-10-02T03:01:45.806129	2025-10-02T03:01:45.806131	architecture
FEAT-411E	Example Redis Data Structures	Feature	Proposed		Product Team	SUB-DATA-ORGANIZATI|SUB-PERSONAL-DATA-L	COMP-run-the-example|COMP-data-flow-direction|COMP-data-security-500-59	"{
    # Context storage with TTL
    ""context:proj123"": {
        ""current_files"": [""src/main.py"", ""tests/test_main.py""],
        ""active_branch"": ""feature/auth"",
        ""last_commit"": ""abc123"",
        ""dependencies"": {""flask"": ""2.0.1"", ""pytest"": ""7.1.0""},
        ""mcd_version"": 3,
        ""ttl"": 3600  # 1 hour
    },
    
    # Agent status monitoring
    ""agent:serena:status"": {
        ""status"": ""active"",
        ""current_task"": ""task_456"",
        ""token_usage"": 2500,
        ""last_heartbe"					0				docs/04-explanation/architecture/dopemux-technical-architecture.md	1-29	2025-10-02T03:01:45.819819	2025-10-02T03:01:45.819821	performance|security
FEAT-5AB9	Claude-flow's 64-Agent Ecosystem	Feature	Proposed		Product Team	SUB-FRAMEWORK-ECOSY|SUB-PHASE-3-INTEGRA	COMP-comprehensive-techni|COMP-framework-ecosystem-|COMP-claude-specific-moni	"```yaml
agent_categories:
  core_development:
    - coder_agents: ""Primary implementation""
    - planner_agents: ""Architecture and design""
    - researcher_agents: ""Documentation and learning""
    - reviewer_agents: ""Code quality and standards""
    - tester_agents: ""Test generation and validation""
    
  swarm_coordination:
    - queen_agent: ""Master coordinator""
    - worker_agents: ""Parallel task execution""
    - consensus_agents: ""Byzantine fault tolerance""
    
  specialized_agents:
    - do"					0				docs/04-explanation/architecture/dopemux-architecture-v2-corrected.md	1-39	2025-10-02T03:01:45.842045	2025-10-02T03:01:45.842047	testing|performance|architecture
