from_id	from_type	to_id	to_type	relation	rationale	confidence
RS-52579357	Research	FEAT-5270	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-073F	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-6EE2	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-7BDC	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-AC41	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-B2E5	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-6E0A	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-D5A3	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-EEFB	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-5B72	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-6F19	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-00CF	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-2309	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-1108	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-02F6	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-8333	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-3A7A	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-EDE9	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-2073	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-EF05	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-E927	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-11EC	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-5C94	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-5A0D	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-203C	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-CD0C	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-4C5E	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-6025	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-2A58	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-D727	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-9DE5	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-0D07	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-A609	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-A79F	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-FB32	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	FEAT-98D2	Feature	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-15b0f445	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-implementation	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-when-to-use-each-ser	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-incorrect-approach-n	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-openapi-specificatio	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-getting-started-tuto	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-ready-to-start-imple	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-documentation-status	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-ai-assistant-windows	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-the-foundation-start	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-c	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-acronyms-and-abbrevi	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-1-2-7-category-archi	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-3-2-category-2-agent	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-3-4-category-4-neuro	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-3-7-category-7-integ	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-1-1-response-time-de	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-2-2-mcp-server-depen	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-advantages-of-letta-	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-lower-priority-enhan	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-adr-default-embeddin	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-containerized-kubern	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-adhd-accommodation	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-mcp-server-classific	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-5-implement-test-dri	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-core-infrastructure-	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-service-level-integr	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-what-you-ll-learn	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-api-overview	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-key-features	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-integration-with-ext	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-lazygit-integration	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-5-indexing-system-sr	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-code-style-guideline	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-implementation-steps	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-1-architect-agent-sy	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-3-terminal-chat-inte	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-code-style	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-modernization-notes	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-troubleshooting	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-architecture	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-instructions	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-basic-memory-pro	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-key-technologies	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-app-directory-struct	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-examples	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-documentation-format	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-4-validate-links-py	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-token-budget-managem	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-2ab79f26	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-todo-block	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-execution-steps	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-natural-language-exa	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-1-natural-language-p	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-argument-parsing	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-3-development-workfl	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-search-patterns	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-module-boundaries	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-completed-components	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-not-yet-implemented	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-logging	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-new-platform-support	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-new-llm-backends	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-new-storage-backends	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-implementation-risks	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-3-mcp-integration-op	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-1251b1b4	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-pr-17-feat-extractor	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-pattern-2-team-colla	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-pattern-3-experiment	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-workflow-transition-	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-primary-interaction-	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-3-serena-server-port	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-mcp-integration-stat	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-phase-2-enhanced-int	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-phase-3-advanced-fea	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-token-efficiency	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-metamcp-core	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-key-technical-decisi	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-3-unit-test-implemen	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-integration-layer	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-revolutionary-adhd-d	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-database-infrastruct	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-mcp-integration-oper	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-phase-2-advanced-fea	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-leantime-api-trouble	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-current-problem	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-1-api-not-enabled-in	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-3-api-version-mismat	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-login-with-username-	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-in-leantime-settings	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-common-api-setting-n	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-2-created-metamcp-se	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-next-steps	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-available-http-endpo	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-api-design	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-production-readiness	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-current-status	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-5-final-configuratio	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-docker-configuration	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-official-mcp-server-	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-option-c-hybrid-appr	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-1-fixed-voyageai-int	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-core-infrastructure	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-security-notes	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-unit-tests	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-1-login-and-initial-	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-workflow-integration	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-why-leantime	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-4-integration-bridge	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-installation-flow	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-week-1-implementatio	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-current-development-	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-core-system-architec	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-integration-requirem	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-technology-stack-con	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-phase-1-focus-immedi	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-critical-corrections	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-week-1-current	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-remember	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-token-optimization-s	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-immediate-actions-th	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-56d38543	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-implementation-goals	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-supported-mcp-server	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-c94b0a37	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-7-leantime-agile-pro	Component	informs	Research provides relevant context	0.68
RS-52579357	Research	COMP-security-considerati	Component	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-05F0	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-77F5	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-8F76	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-EAF4	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-497F	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-062B	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-F2B6	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-4FD1	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-4A49	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-9C8D	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-707F	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-7E14	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-8939	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-E534	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-D6D9	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-5C6F	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-E277	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-C66C	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-2AEE	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-6A50	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-2318	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-B43D	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-6564	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-A753	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-F6A5	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-292A	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-10E1	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-B253	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-139D	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-E8D1	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-02F3	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-CC53	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-CB4C	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-A1FF	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-5182	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-A5D9	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-13EA	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-D5B1	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-52BF	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-7D6F	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-D4DC	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-CC50	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-4525	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-4572	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-57FA	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-C812	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-E06F	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-3294	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-06B7	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-34C0	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-238D	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-560D	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-DC17	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-2E0F	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-B3A7	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-B3D1	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-2339	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-EF8C	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-5FFF	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-B904	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-C65C	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-94F1	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-F2F2	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-B217	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-8B50	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-AF63	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-C97B	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-BCED	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-2B34	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-89B7	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-ED97	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-89AA	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-FBFF	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-F00B	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-69E0	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-4A53	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-9A5B	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-6430	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-9CE2	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-01EE	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-EC9E	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-EDE0	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-5B44	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-6774	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-AC72	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-3ADE	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-50B7	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-07EA	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-B21F	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-1670	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-4F98	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-0382	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-84D2	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-9A90	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-F6DE	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-D167	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-52AA	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-B93E	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-E8E2	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-F40C	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-4CD3	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-D3D2	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-CB49	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-80B0	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-1761	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-A146	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-190A	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-3AA1	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-DE9B	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-D937	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-C94E	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-D87C	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-26B4	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-A3BA	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-2391	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-6D19	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-9958	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-57C3	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-8346	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-83DD	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-F420	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-41F0	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-DA98	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-E853	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-8A01	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-A370	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-A0C2	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-C0CC	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-A99F	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-4168	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-09BC	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-0D2C	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-0186	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-C834	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-C870	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-6491	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-30CC	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-C7C7	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-D6B2	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-E214	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-8C1F	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-01CB	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-52A2	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-BF5B	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-BD6E	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-FFD1	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-AF1C	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-634E	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-E215	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-A5A3	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-D84F	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-DFB5	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-013D	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-9B5E	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-0036	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-736F	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-4F12	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-5857	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-81EA	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-AB41	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-60CE	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-E2CA	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-F49E	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-9FE6	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-891B	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-18D9	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-BB86	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-AF38	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-6D1F	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-3F39	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-B448	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-4CF5	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-600D	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-5E7D	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-2047	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-9714	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-55D9	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-6EB8	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-B1DF	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-8546	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-71EB	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-CC02	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-B6D5	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-5C7C	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-4B1E	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-B908	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-8782	Feature	informs	Research provides relevant context	0.68
